GEO_ID,NAME,P1_001N,P1_001NA
860Z200US76511,ZCTA5 76511,2451,null
860Z200US76513,ZCTA5 76513,43698,null
860Z200US76518,ZCTA5 76518,1220,null
860Z200US76519,ZCTA5 76519,560,null
860Z200US76520,ZCTA5 76520,8068,null
860Z200US76522,ZCTA5 76522,41123,null
860Z200US76523,ZCTA5 76523,181,null
860Z200US76524,ZCTA5 76524,2700,null
860Z200US76525,ZCTA5 76525,1021,null
860Z200US76527,ZCTA5 76527,4688,null
860Z200US76528,ZCTA5 76528,18773,null
860Z200US76530,ZCTA5 76530,2654,null
860Z200US76531,ZCTA5 76531,4695,null
860Z200US76534,ZCTA5 76534,2659,null
860Z200US76537,ZCTA5 76537,10943,null
860Z200US76538,ZCTA5 76538,952,null
860Z200US76539,ZCTA5 76539,8960,null
860Z200US76541,ZCTA5 76541,19641,null
860Z200US76542,ZCTA5 76542,53312,null
860Z200US76543,ZCTA5 76543,30545,null
860Z200US76544,ZCTA5 76544,28404,null
860Z200US76548,ZCTA5 76548,32714,null
860Z200US76549,ZCTA5 76549,56199,null
860Z200US76550,ZCTA5 76550,12840,null
860Z200US76554,ZCTA5 76554,2139,null
860Z200US76556,ZCTA5 76556,1503,null
860Z200US76557,ZCTA5 76557,5318,null
860Z200US76559,ZCTA5 76559,6354,null
860Z200US76561,ZCTA5 76561,1062,null
860Z200US76565,ZCTA5 76565,73,null
860Z200US76566,ZCTA5 76566,355,null
860Z200US76567,ZCTA5 76567,9163,null
860Z200US76569,ZCTA5 76569,2661,null
860Z200US76570,ZCTA5 76570,2376,null
860Z200US76571,ZCTA5 76571,8937,null
860Z200US76573,ZCTA5 76573,26,null
860Z200US76574,ZCTA5 76574,19366,null
860Z200US76577,ZCTA5 76577,3262,null
860Z200US76578,ZCTA5 76578,1817,null
860Z200US76579,ZCTA5 76579,5120,null
860Z200US76596,ZCTA5 76596,1159,null
860Z200US76597,ZCTA5 76597,3233,null
860Z200US76598,ZCTA5 76598,440,null
860Z200US76599,ZCTA5 76599,1367,null
860Z200US76621,ZCTA5 76621,996,null
860Z200US76622,ZCTA5 76622,1148,null
860Z200US76623,ZCTA5 76623,208,null
860Z200US76624,ZCTA5 76624,2487,null
860Z200US76626,ZCTA5 76626,1662,null
860Z200US76627,ZCTA5 76627,1687,null
860Z200US76628,ZCTA5 76628,87,null
860Z200US76629,ZCTA5 76629,1980,null
860Z200US76630,ZCTA5 76630,1878,null
860Z200US76631,ZCTA5 76631,394,null
860Z200US76632,ZCTA5 76632,1544,null
860Z200US76633,ZCTA5 76633,5665,null
860Z200US76634,ZCTA5 76634,7313,null
860Z200US76635,ZCTA5 76635,1138,null
860Z200US76636,ZCTA5 76636,1502,null
860Z200US76637,ZCTA5 76637,485,null
860Z200US76638,ZCTA5 76638,3130,null
860Z200US76639,ZCTA5 76639,1621,null
860Z200US76640,ZCTA5 76640,3063,null
860Z200US76641,ZCTA5 76641,1761,null
860Z200US76642,ZCTA5 76642,6641,null
860Z200US76643,ZCTA5 76643,16044,null
860Z200US76645,ZCTA5 76645,11274,null
860Z200US76648,ZCTA5 76648,2520,null
860Z200US76649,ZCTA5 76649,762,null
860Z200US76650,ZCTA5 76650,46,null
860Z200US76651,ZCTA5 76651,3373,null
860Z200US76652,ZCTA5 76652,1078,null
860Z200US76653,ZCTA5 76653,1145,null
860Z200US76654,ZCTA5 76654,132,null
860Z200US76655,ZCTA5 76655,10227,null
860Z200US76656,ZCTA5 76656,2229,null
860Z200US76657,ZCTA5 76657,11444,null
860Z200US76660,ZCTA5 76660,484,null
860Z200US76661,ZCTA5 76661,7982,null
860Z200US76664,ZCTA5 76664,3269,null
860Z200US76665,ZCTA5 76665,2390,null
860Z200US76666,ZCTA5 76666,305,null
860Z200US76667,ZCTA5 76667,10801,null
860Z200US76670,ZCTA5 76670,1512,null
860Z200US76671,ZCTA5 76671,1988,null
860Z200US76673,ZCTA5 76673,1176,null
860Z200US76676,ZCTA5 76676,315,null
860Z200US76678,ZCTA5 76678,111,null
860Z200US76679,ZCTA5 76679,1442,null
860Z200US76680,ZCTA5 76680,284,null
860Z200US76681,ZCTA5 76681,520,null
860Z200US76682,ZCTA5 76682,2798,null
860Z200US76685,ZCTA5 76685,91,null
860Z200US76686,ZCTA5 76686,242,null
860Z200US76687,ZCTA5 76687,1500,null
860Z200US76689,ZCTA5 76689,3991,null
860Z200US76690,ZCTA5 76690,1473,null
860Z200US76691,ZCTA5 76691,6588,null
860Z200US76692,ZCTA5 76692,10562,null
860Z200US76693,ZCTA5 76693,1866,null
860Z200US76701,ZCTA5 76701,1674,null
860Z200US76704,ZCTA5 76704,7220,null
860Z200US76705,ZCTA5 76705,31736,null
860Z200US76706,ZCTA5 76706,39303,null
860Z200US76707,ZCTA5 76707,16227,null
860Z200US76708,ZCTA5 76708,28499,null
860Z200US76710,ZCTA5 76710,24874,null
860Z200US76711,ZCTA5 76711,9806,null
860Z200US76712,ZCTA5 76712,27800,null
860Z200US76798,ZCTA5 76798,2473,null
860Z200US76801,ZCTA5 76801,25401,null
860Z200US76802,ZCTA5 76802,5503,null
860Z200US76820,ZCTA5 76820,104,null
860Z200US76821,ZCTA5 76821,4618,null
860Z200US76823,ZCTA5 76823,2784,null
860Z200US76824,ZCTA5 76824,6,null
860Z200US76825,ZCTA5 76825,6592,null
860Z200US76827,ZCTA5 76827,390,null
860Z200US76828,ZCTA5 76828,175,null
860Z200US76831,ZCTA5 76831,31,null
860Z200US76832,ZCTA5 76832,551,null
860Z200US76834,ZCTA5 76834,4991,null
860Z200US76836,ZCTA5 76836,54,null
860Z200US76837,ZCTA5 76837,2313,null
860Z200US76841,ZCTA5 76841,73,null
860Z200US76842,ZCTA5 76842,218,null
860Z200US76844,ZCTA5 76844,3334,null
860Z200US76845,ZCTA5 76845,183,null
860Z200US76848,ZCTA5 76848,68,null
860Z200US76849,ZCTA5 76849,3482,null
860Z200US76852,ZCTA5 76852,215,null
860Z200US76853,ZCTA5 76853,1543,null
860Z200US76854,ZCTA5 76854,377,null
860Z200US76856,ZCTA5 76856,3574,null
860Z200US76857,ZCTA5 76857,1829,null
860Z200US76858,ZCTA5 76858,213,null
860Z200US76859,ZCTA5 76859,1905,null
860Z200US76861,ZCTA5 76861,2116,null
860Z200US76862,ZCTA5 76862,230,null
860Z200US76864,ZCTA5 76864,707,null
860Z200US76865,ZCTA5 76865,123,null
860Z200US76866,ZCTA5 76866,627,null
860Z200US76869,ZCTA5 76869,52,null
860Z200US76870,ZCTA5 76870,59,null
860Z200US76871,ZCTA5 76871,648,null
860Z200US76872,ZCTA5 76872,602,null
860Z200US76873,ZCTA5 76873,65,null
860Z200US76874,ZCTA5 76874,55,null
860Z200US76875,ZCTA5 76875,604,null
860Z200US76877,ZCTA5 76877,4374,null
860Z200US76878,ZCTA5 76878,1492,null
860Z200US76880,ZCTA5 76880,16,null
860Z200US76882,ZCTA5 76882,309,null
860Z200US76884,ZCTA5 76884,117,null
860Z200US76885,ZCTA5 76885,133,null
860Z200US76887,ZCTA5 76887,118,null
860Z200US76888,ZCTA5 76888,117,null
860Z200US76890,ZCTA5 76890,878,null
860Z200US76901,ZCTA5 76901,31084,null
860Z200US76902,ZCTA5 76902,5,null
860Z200US76903,ZCTA5 76903,32215,null
860Z200US76904,ZCTA5 76904,36736,null
860Z200US76905,ZCTA5 76905,13635,null
860Z200US76908,ZCTA5 76908,1515,null
860Z200US76909,ZCTA5 76909,195,null
860Z200US76930,ZCTA5 76930,115,null
860Z200US76932,ZCTA5 76932,3379,null
860Z200US76933,ZCTA5 76933,1319,null
860Z200US76934,ZCTA5 76934,1336,null
860Z200US76935,ZCTA5 76935,1714,null
860Z200US76936,ZCTA5 76936,2357,null
860Z200US76937,ZCTA5 76937,122,null
860Z200US76939,ZCTA5 76939,28,null
860Z200US76940,ZCTA5 76940,128,null
860Z200US76941,ZCTA5 76941,1273,null
860Z200US76943,ZCTA5 76943,3027,null
860Z200US76945,ZCTA5 76945,1745,null
860Z200US76950,ZCTA5 76950,3379,null
860Z200US76951,ZCTA5 76951,1372,null
860Z200US76953,ZCTA5 76953,51,null
860Z200US76955,ZCTA5 76955,137,null
860Z200US76957,ZCTA5 76957,68,null
860Z200US76958,ZCTA5 76958,301,null
860Z200US77002,ZCTA5 77002,19844,null
860Z200US77003,ZCTA5 77003,11874,null
860Z200US77004,ZCTA5 77004,37005,null
860Z200US77005,ZCTA5 77005,28241,null
860Z200US77006,ZCTA5 77006,24129,null
860Z200US77007,ZCTA5 77007,42908,null
860Z200US77008,ZCTA5 77008,36631,null
860Z200US77009,ZCTA5 77009,36425,null
860Z200US77010,ZCTA5 77010,883,null
860Z200US77011,ZCTA5 77011,16841,null
860Z200US77012,ZCTA5 77012,18397,null
860Z200US77013,ZCTA5 77013,16815,null
860Z200US77014,ZCTA5 77014,35161,null
860Z200US77015,ZCTA5 77015,57106,null
860Z200US77016,ZCTA5 77016,29966,null
860Z200US77017,ZCTA5 77017,31659,null
860Z200US77018,ZCTA5 77018,27870,null
860Z200US77019,ZCTA5 77019,24136,null
860Z200US77020,ZCTA5 77020,24846,null
860Z200US77021,ZCTA5 77021,28055,null
860Z200US77022,ZCTA5 77022,28748,null
860Z200US77023,ZCTA5 77023,26780,null
860Z200US77024,ZCTA5 77024,39565,null
860Z200US77025,ZCTA5 77025,28510,null
860Z200US77026,ZCTA5 77026,23405,null
860Z200US77027,ZCTA5 77027,18987,null
860Z200US77028,ZCTA5 77028,18701,null
860Z200US77029,ZCTA5 77029,17044,null
860Z200US77030,ZCTA5 77030,13221,null
860Z200US77031,ZCTA5 77031,15678,null
860Z200US77032,ZCTA5 77032,13497,null
860Z200US77033,ZCTA5 77033,28369,null
860Z200US77034,ZCTA5 77034,38186,null
860Z200US77035,ZCTA5 77035,37417,null
860Z200US77036,ZCTA5 77036,75870,null
860Z200US77037,ZCTA5 77037,19569,null
860Z200US77038,ZCTA5 77038,30483,null
860Z200US77039,ZCTA5 77039,28740,null
860Z200US77040,ZCTA5 77040,49524,null
860Z200US77041,ZCTA5 77041,35958,null
860Z200US77042,ZCTA5 77042,41177,null
860Z200US77043,ZCTA5 77043,26281,null
860Z200US77044,ZCTA5 77044,55665,null
860Z200US77045,ZCTA5 77045,32411,null
860Z200US77046,ZCTA5 77046,1742,null
860Z200US77047,ZCTA5 77047,32088,null
860Z200US77048,ZCTA5 77048,20536,null
860Z200US77049,ZCTA5 77049,38788,null
860Z200US77050,ZCTA5 77050,5004,null
860Z200US77051,ZCTA5 77051,18323,null
860Z200US77053,ZCTA5 77053,30350,null
860Z200US77054,ZCTA5 77054,24419,null
860Z200US77055,ZCTA5 77055,42766,null
860Z200US77056,ZCTA5 77056,24115,null
860Z200US77057,ZCTA5 77057,43669,null
860Z200US77058,ZCTA5 77058,19442,null
860Z200US77059,ZCTA5 77059,18568,null
860Z200US77060,ZCTA5 77060,42707,null
860Z200US77061,ZCTA5 77061,23398,null
860Z200US77062,ZCTA5 77062,25095,null
860Z200US77063,ZCTA5 77063,38298,null
860Z200US77064,ZCTA5 77064,48243,null
860Z200US77065,ZCTA5 77065,37144,null
860Z200US77066,ZCTA5 77066,34443,null
860Z200US77067,ZCTA5 77067,31729,null
860Z200US77068,ZCTA5 77068,11764,null
860Z200US77069,ZCTA5 77069,19299,null
860Z200US77070,ZCTA5 77070,52943,null
860Z200US77071,ZCTA5 77071,26949,null
860Z200US77072,ZCTA5 77072,56271,null
860Z200US77073,ZCTA5 77073,46071,null
860Z200US77074,ZCTA5 77074,40199,null
860Z200US77075,ZCTA5 77075,38873,null
860Z200US77076,ZCTA5 77076,32349,null
860Z200US77077,ZCTA5 77077,61302,null
860Z200US77078,ZCTA5 77078,14855,null
860Z200US77079,ZCTA5 77079,36404,null
860Z200US77080,ZCTA5 77080,45428,null
860Z200US77081,ZCTA5 77081,48293,null
860Z200US77082,ZCTA5 77082,57493,null
860Z200US77083,ZCTA5 77083,73763,null
860Z200US77084,ZCTA5 77084,109808,null
860Z200US77085,ZCTA5 77085,17785,null
860Z200US77086,ZCTA5 77086,29366,null
860Z200US77087,ZCTA5 77087,34654,null
860Z200US77088,ZCTA5 77088,54320,null
860Z200US77089,ZCTA5 77089,56994,null
860Z200US77090,ZCTA5 77090,42285,null
860Z200US77091,ZCTA5 77091,28020,null
860Z200US77092,ZCTA5 77092,34903,null
860Z200US77093,ZCTA5 77093,47736,null
860Z200US77094,ZCTA5 77094,11150,null
860Z200US77095,ZCTA5 77095,71206,null
860Z200US77096,ZCTA5 77096,34510,null
860Z200US77098,ZCTA5 77098,15717,null
860Z200US77099,ZCTA5 77099,49849,null
860Z200US77204,ZCTA5 77204,4280,null
860Z200US77301,ZCTA5 77301,35923,null
860Z200US77302,ZCTA5 77302,19384,null
860Z200US77303,ZCTA5 77303,20974,null
860Z200US77304,ZCTA5 77304,35969,null
860Z200US77306,ZCTA5 77306,15127,null
860Z200US77316,ZCTA5 77316,30598,null
860Z200US77318,ZCTA5 77318,17518,null
860Z200US77320,ZCTA5 77320,37325,null
860Z200US77326,ZCTA5 77326,137,null
860Z200US77327,ZCTA5 77327,32269,null
860Z200US77328,ZCTA5 77328,17071,null
860Z200US77331,ZCTA5 77331,6953,null
860Z200US77334,ZCTA5 77334,139,null
860Z200US77335,ZCTA5 77335,1937,null
860Z200US77336,ZCTA5 77336,14881,null
860Z200US77338,ZCTA5 77338,45031,null
860Z200US77339,ZCTA5 77339,43076,null
860Z200US77340,ZCTA5 77340,35020,null
860Z200US77341,ZCTA5 77341,0,null
860Z200US77342,ZCTA5 77342,23,null
860Z200US77345,ZCTA5 77345,27258,null
860Z200US77346,ZCTA5 77346,71119,null
860Z200US77350,ZCTA5 77350,264,null
860Z200US77351,ZCTA5 77351,37353,null
860Z200US77354,ZCTA5 77354,40625,null
860Z200US77355,ZCTA5 77355,29300,null
860Z200US77356,ZCTA5 77356,32136,null
860Z200US77357,ZCTA5 77357,30339,null
860Z200US77358,ZCTA5 77358,4817,null
860Z200US77359,ZCTA5 77359,679,null
860Z200US77360,ZCTA5 77360,5603,null
860Z200US77362,ZCTA5 77362,7007,null
860Z200US77363,ZCTA5 77363,3820,null
860Z200US77364,ZCTA5 77364,2312,null
860Z200US77365,ZCTA5 77365,42086,null
860Z200US77367,ZCTA5 77367,287,null
860Z200US77368,ZCTA5 77368,30,null
860Z200US77369,ZCTA5 77369,736,null
860Z200US77371,ZCTA5 77371,7870,null
860Z200US77372,ZCTA5 77372,13306,null
860Z200US77373,ZCTA5 77373,63413,null
860Z200US77374,ZCTA5 77374,407,null
860Z200US77375,ZCTA5 77375,65365,null
860Z200US77376,ZCTA5 77376,468,null
860Z200US77377,ZCTA5 77377,39711,null
860Z200US77378,ZCTA5 77378,17417,null
860Z200US77379,ZCTA5 77379,84704,null
860Z200US77380,ZCTA5 77380,27651,null
860Z200US77381,ZCTA5 77381,35191,null
860Z200US77382,ZCTA5 77382,37755,null
860Z200US77384,ZCTA5 77384,23952,null
860Z200US77385,ZCTA5 77385,27801,null
860Z200US77386,ZCTA5 77386,66058,null
860Z200US77388,ZCTA5 77388,51483,null
860Z200US77389,ZCTA5 77389,41534,null
860Z200US77396,ZCTA5 77396,61058,null
860Z200US77401,ZCTA5 77401,17219,null
860Z200US77406,ZCTA5 77406,58703,null
860Z200US77407,ZCTA5 77407,74657,null
860Z200US77412,ZCTA5 77412,57,null
860Z200US77414,ZCTA5 77414,23416,null
860Z200US77415,ZCTA5 77415,82,null
860Z200US77417,ZCTA5 77417,2154,null
860Z200US77418,ZCTA5 77418,10037,null
860Z200US77419,ZCTA5 77419,1332,null
860Z200US77420,ZCTA5 77420,2296,null
860Z200US77422,ZCTA5 77422,13731,null
860Z200US77423,ZCTA5 77423,16152,null
860Z200US77426,ZCTA5 77426,2053,null
860Z200US77428,ZCTA5 77428,84,null
860Z200US77429,ZCTA5 77429,94176,null
860Z200US77430,ZCTA5 77430,2224,null
860Z200US77431,ZCTA5 77431,84,null
860Z200US77432,ZCTA5 77432,138,null
860Z200US77433,ZCTA5 77433,106663,null
860Z200US77434,ZCTA5 77434,4411,null
860Z200US77435,ZCTA5 77435,4795,null
860Z200US77436,ZCTA5 77436,131,null
860Z200US77437,ZCTA5 77437,17832,null
860Z200US77440,ZCTA5 77440,60,null
860Z200US77441,ZCTA5 77441,23111,null
860Z200US77442,ZCTA5 77442,1151,null
860Z200US77443,ZCTA5 77443,151,null
860Z200US77444,ZCTA5 77444,1057,null
860Z200US77445,ZCTA5 77445,14160,null
860Z200US77446,ZCTA5 77446,6236,null
860Z200US77447,ZCTA5 77447,20805,null
860Z200US77448,ZCTA5 77448,459,null
860Z200US77449,ZCTA5 77449,128180,null
860Z200US77450,ZCTA5 77450,72977,null
860Z200US77451,ZCTA5 77451,495,null
860Z200US77453,ZCTA5 77453,243,null
860Z200US77454,ZCTA5 77454,192,null
860Z200US77455,ZCTA5 77455,1751,null
860Z200US77456,ZCTA5 77456,1191,null
860Z200US77457,ZCTA5 77457,426,null
860Z200US77458,ZCTA5 77458,397,null
860Z200US77459,ZCTA5 77459,79731,null
860Z200US77460,ZCTA5 77460,52,null
860Z200US77461,ZCTA5 77461,11890,null
860Z200US77464,ZCTA5 77464,501,null
860Z200US77465,ZCTA5 77465,7137,null
860Z200US77466,ZCTA5 77466,627,null
860Z200US77467,ZCTA5 77467,25,null
860Z200US77468,ZCTA5 77468,20,null
860Z200US77469,ZCTA5 77469,57925,null
860Z200US77470,ZCTA5 77470,276,null
860Z200US77471,ZCTA5 77471,42284,null
860Z200US77473,ZCTA5 77473,39,null
860Z200US77474,ZCTA5 77474,14164,null
860Z200US77475,ZCTA5 77475,718,null
860Z200US77476,ZCTA5 77476,601,null
860Z200US77477,ZCTA5 77477,35520,null
860Z200US77478,ZCTA5 77478,24536,null
860Z200US77479,ZCTA5 77479,93180,null
860Z200US77480,ZCTA5 77480,7911,null
860Z200US77481,ZCTA5 77481,132,null
860Z200US77482,ZCTA5 77482,2241,null
860Z200US77483,ZCTA5 77483,226,null
860Z200US77484,ZCTA5 77484,13449,null
860Z200US77485,ZCTA5 77485,3657,null
860Z200US77486,ZCTA5 77486,7488,null
860Z200US77488,ZCTA5 77488,13861,null
860Z200US77489,ZCTA5 77489,37257,null
860Z200US77493,ZCTA5 77493,51774,null
860Z200US77494,ZCTA5 77494,130872,null
860Z200US77498,ZCTA5 77498,51472,null
860Z200US77502,ZCTA5 77502,37495,null
860Z200US77503,ZCTA5 77503,24956,null
860Z200US77504,ZCTA5 77504,25728,null
860Z200US77505,ZCTA5 77505,23584,null
860Z200US77506,ZCTA5 77506,34431,null
860Z200US77507,ZCTA5 77507,770,null
860Z200US77510,ZCTA5 77510,14357,null
860Z200US77511,ZCTA5 77511,51093,null
860Z200US77514,ZCTA5 77514,4926,null
860Z200US77515,ZCTA5 77515,32710,null
860Z200US77517,ZCTA5 77517,6058,null
860Z200US77518,ZCTA5 77518,9689,null
860Z200US77519,ZCTA5 77519,882,null
860Z200US77520,ZCTA5 77520,38587,null
860Z200US77521,ZCTA5 77521,65058,null
860Z200US77523,ZCTA5 77523,27638,null
860Z200US77530,ZCTA5 77530,35319,null
860Z200US77531,ZCTA5 77531,15666,null
860Z200US77532,ZCTA5 77532,34679,null
860Z200US77533,ZCTA5 77533,980,null
860Z200US77534,ZCTA5 77534,2998,null
860Z200US77535,ZCTA5 77535,36494,null
860Z200US77536,ZCTA5 77536,33693,null
860Z200US77538,ZCTA5 77538,809,null
860Z200US77539,ZCTA5 77539,48183,null
860Z200US77541,ZCTA5 77541,16441,null
860Z200US77545,ZCTA5 77545,26563,null
860Z200US77546,ZCTA5 77546,54670,null
860Z200US77547,ZCTA5 77547,9627,null
860Z200US77550,ZCTA5 77550,24247,null
860Z200US77551,ZCTA5 77551,22677,null
860Z200US77554,ZCTA5 77554,8961,null
860Z200US77555,ZCTA5 77555,9,null
860Z200US77560,ZCTA5 77560,960,null
860Z200US77561,ZCTA5 77561,92,null
860Z200US77562,ZCTA5 77562,11861,null
860Z200US77563,ZCTA5 77563,9778,null
860Z200US77564,ZCTA5 77564,2047,null
860Z200US77565,ZCTA5 77565,6966,null
860Z200US77566,ZCTA5 77566,30538,null
860Z200US77568,ZCTA5 77568,20254,null
860Z200US77571,ZCTA5 77571,37018,null
860Z200US77573,ZCTA5 77573,95256,null
860Z200US77575,ZCTA5 77575,15768,null
860Z200US77577,ZCTA5 77577,1250,null
860Z200US77578,ZCTA5 77578,25228,null
860Z200US77580,ZCTA5 77580,99,null
860Z200US77581,ZCTA5 77581,49198,null
860Z200US77582,ZCTA5 77582,262,null
860Z200US77583,ZCTA5 77583,43113,null
860Z200US77584,ZCTA5 77584,93062,null
860Z200US77585,ZCTA5 77585,892,null
860Z200US77586,ZCTA5 77586,23503,null
860Z200US77587,ZCTA5 77587,16179,null
860Z200US77590,ZCTA5 77590,30758,null
860Z200US77591,ZCTA5 77591,17347,null
860Z200US77597,ZCTA5 77597,734,null
860Z200US77598,ZCTA5 77598,25620,null
860Z200US77611,ZCTA5 77611,9993,null
860Z200US77612,ZCTA5 77612,9311,null
860Z200US77613,ZCTA5 77613,1293,null
860Z200US77614,ZCTA5 77614,468,null
860Z200US77615,ZCTA5 77615,314,null
860Z200US77616,ZCTA5 77616,656,null
860Z200US77617,ZCTA5 77617,125,null
860Z200US77619,ZCTA5 77619,17349,null
860Z200US77622,ZCTA5 77622,1384,null
860Z200US77623,ZCTA5 77623,340,null
860Z200US77624,ZCTA5 77624,535,null
860Z200US77625,ZCTA5 77625,8599,null
860Z200US77627,ZCTA5 77627,23296,null
860Z200US77629,ZCTA5 77629,868,null
860Z200US77630,ZCTA5 77630,29317,null
860Z200US77632,ZCTA5 77632,22487,null
860Z200US77640,ZCTA5 77640,16618,null
860Z200US77642,ZCTA5 77642,39017,null
860Z200US77650,ZCTA5 77650,2304,null
860Z200US77651,ZCTA5 77651,13705,null
860Z200US77655,ZCTA5 77655,291,null
860Z200US77656,ZCTA5 77656,17199,null
860Z200US77657,ZCTA5 77657,22161,null
860Z200US77659,ZCTA5 77659,4964,null
860Z200US77660,ZCTA5 77660,1206,null
860Z200US77661,ZCTA5 77661,429,null
860Z200US77662,ZCTA5 77662,25462,null
860Z200US77663,ZCTA5 77663,1291,null
860Z200US77664,ZCTA5 77664,2934,null
860Z200US77665,ZCTA5 77665,7080,null
860Z200US77701,ZCTA5 77701,13232,null
860Z200US77702,ZCTA5 77702,2682,null
860Z200US77703,ZCTA5 77703,13357,null
860Z200US77705,ZCTA5 77705,37950,null
860Z200US77706,ZCTA5 77706,29910,null
860Z200US77707,ZCTA5 77707,17509,null
860Z200US77708,ZCTA5 77708,12478,null
860Z200US77713,ZCTA5 77713,14408,null
860Z200US77801,ZCTA5 77801,15097,null
860Z200US77802,ZCTA5 77802,25502,null
860Z200US77803,ZCTA5 77803,30533,null
860Z200US77807,ZCTA5 77807,13140,null
860Z200US77808,ZCTA5 77808,15217,null
860Z200US77830,ZCTA5 77830,2836,null
860Z200US77831,ZCTA5 77831,3517,null
860Z200US77833,ZCTA5 77833,29431,null
860Z200US77835,ZCTA5 77835,2463,null
860Z200US77836,ZCTA5 77836,11721,null
860Z200US77837,ZCTA5 77837,1362,null
860Z200US77840,ZCTA5 77840,55180,null
860Z200US77843,ZCTA5 77843,8701,null
860Z200US77845,ZCTA5 77845,70108,null
860Z200US77852,ZCTA5 77852,40,null
860Z200US77853,ZCTA5 77853,1116,null
860Z200US77855,ZCTA5 77855,159,null
860Z200US77856,ZCTA5 77856,5170,null
860Z200US77857,ZCTA5 77857,985,null
860Z200US77859,ZCTA5 77859,7131,null
860Z200US77861,ZCTA5 77861,2850,null
860Z200US77863,ZCTA5 77863,64,null
860Z200US77864,ZCTA5 77864,7243,null
860Z200US77865,ZCTA5 77865,1571,null
860Z200US77866,ZCTA5 77866,36,null
860Z200US77867,ZCTA5 77867,109,null
860Z200US77868,ZCTA5 77868,16647,null
860Z200US77871,ZCTA5 77871,3677,null
860Z200US77872,ZCTA5 77872,1992,null
860Z200US77873,ZCTA5 77873,1450,null
860Z200US77875,ZCTA5 77875,63,null
860Z200US77876,ZCTA5 77876,46,null
860Z200US77878,ZCTA5 77878,602,null
860Z200US77879,ZCTA5 77879,4994,null
860Z200US77880,ZCTA5 77880,1922,null
860Z200US77882,ZCTA5 77882,45,null
860Z200US77901,ZCTA5 77901,40062,null
860Z200US77904,ZCTA5 77904,29646,null
860Z200US77905,ZCTA5 77905,15282,null
860Z200US77950,ZCTA5 77950,159,null
860Z200US77951,ZCTA5 77951,2246,null
860Z200US77954,ZCTA5 77954,11458,null
860Z200US77957,ZCTA5 77957,8730,null
860Z200US77960,ZCTA5 77960,78,null
860Z200US77961,ZCTA5 77961,161,null
860Z200US77962,ZCTA5 77962,3425,null
860Z200US77963,ZCTA5 77963,5184,null
860Z200US77964,ZCTA5 77964,8233,null
860Z200US77968,ZCTA5 77968,3398,null
860Z200US77969,ZCTA5 77969,206,null
860Z200US77970,ZCTA5 77970,283,null
860Z200US77971,ZCTA5 77971,829,null
860Z200US77973,ZCTA5 77973,47,null
860Z200US77974,ZCTA5 77974,455,null
860Z200US77975,ZCTA5 77975,1753,null
860Z200US77976,ZCTA5 77976,68,null
860Z200US77977,ZCTA5 77977,667,null
860Z200US77978,ZCTA5 77978,621,null
860Z200US77979,ZCTA5 77979,16782,null
860Z200US77982,ZCTA5 77982,968,null
860Z200US77983,ZCTA5 77983,1732,null
860Z200US77984,ZCTA5 77984,4490,null
860Z200US77986,ZCTA5 77986,27,null
860Z200US77987,ZCTA5 77987,161,null
860Z200US77988,ZCTA5 77988,353,null
860Z200US77990,ZCTA5 77990,661,null
860Z200US77991,ZCTA5 77991,428,null
860Z200US77993,ZCTA5 77993,166,null
860Z200US77994,ZCTA5 77994,309,null
860Z200US77995,ZCTA5 77995,9821,null
860Z200US78001,ZCTA5 78001,4,null
860Z200US78002,ZCTA5 78002,8876,null
860Z200US78003,ZCTA5 78003,9595,null
860Z200US78004,ZCTA5 78004,518,null
860Z200US78005,ZCTA5 78005,823,null
860Z200US78006,ZCTA5 78006,40979,null
860Z200US78007,ZCTA5 78007,95,null
860Z200US78008,ZCTA5 78008,224,null
860Z200US78009,ZCTA5 78009,8715,null
860Z200US78010,ZCTA5 78010,3357,null
860Z200US78011,ZCTA5 78011,1943,null
860Z200US78012,ZCTA5 78012,373,null
860Z200US78013,ZCTA5 78013,5868,null
860Z200US78014,ZCTA5 78014,5078,null
860Z200US78015,ZCTA5 78015,20764,null
860Z200US78016,ZCTA5 78016,10530,null
860Z200US78017,ZCTA5 78017,5912,null
860Z200US78019,ZCTA5 78019,1483,null
860Z200US78021,ZCTA5 78021,160,null
860Z200US78022,ZCTA5 78022,4343,null
860Z200US78023,ZCTA5 78023,30295,null
860Z200US78024,ZCTA5 78024,1083,null
860Z200US78025,ZCTA5 78025,5146,null
860Z200US78026,ZCTA5 78026,6181,null
860Z200US78027,ZCTA5 78027,478,null
860Z200US78028,ZCTA5 78028,40789,null
860Z200US78029,ZCTA5 78029,7,null
860Z200US78039,ZCTA5 78039,1795,null
860Z200US78040,ZCTA5 78040,36688,null
860Z200US78041,ZCTA5 78041,48491,null
860Z200US78043,ZCTA5 78043,43473,null
860Z200US78044,ZCTA5 78044,200,null
860Z200US78045,ZCTA5 78045,65354,null
860Z200US78046,ZCTA5 78046,71956,null
860Z200US78050,ZCTA5 78050,583,null
860Z200US78052,ZCTA5 78052,7443,null
860Z200US78055,ZCTA5 78055,1574,null
860Z200US78056,ZCTA5 78056,2116,null
860Z200US78057,ZCTA5 78057,1220,null
860Z200US78058,ZCTA5 78058,1304,null
860Z200US78059,ZCTA5 78059,5724,null
