ZIP,COUNTYNAME,STATE,COUNTRY
10578,Westchester County,NY,USA
10506,Westchester County,NY,USA
10520,Westchester County,NY,USA
10540,Westchester County,NY,USA
10549,Westchester County,NY,USA
10805,Westchester County,NY,USA
10562,Westchester County,NY,USA
10583,Westchester County,NY,USA
10580,Westchester County,NY,USA
10588,Westchester County,NY,USA
10703,Westchester County,NY,USA
10546,Westchester County,NY,USA
10526,Westchester County,NY,USA
10803,Westchester County,NY,USA
10591,Westchester County,NY,USA
10601,Westchester County,NY,USA
10589,Westchester County,NY,USA
10708,Westchester County,NY,USA
10706,Westchester County,NY,USA
10535,Westchester County,NY,USA
10517,Westchester County,NY,USA
10501,Westchester County,NY,USA
10466,Westchester County,NY,USA
10596,Westchester County,NY,USA
10509,Westchester County,NY,USA
10518,Westchester County,NY,USA
10553,Westchester County,NY,USA
10528,Westchester County,NY,USA
10573,Westchester County,NY,USA
10570,Westchester County,NY,USA
10602,Westchester County,NY,USA
10705,Westchester County,NY,USA
10607,Westchester County,NY,USA
10545,Westchester County,NY,USA
10502,Westchester County,NY,USA
10510,Westchester County,NY,USA
10532,Westchester County,NY,USA
10533,Westchester County,NY,USA
10566,Westchester County,NY,USA
10594,Westchester County,NY,USA
10537,Westchester County,NY,USA
10541,Westchester County,NY,USA
10514,Westchester County,NY,USA
10543,Westchester County,NY,USA
10801,Westchester County,NY,USA
10560,Westchester County,NY,USA
10598,Westchester County,NY,USA
10595,Westchester County,NY,USA
10605,Westchester County,NY,USA
10709,Westchester County,NY,USA
10702,Westchester County,NY,USA
10590,Westchester County,NY,USA
10527,Westchester County,NY,USA
14113,Wyoming County,NY,USA
14427,Wyoming County,NY,USA
14536,Wyoming County,NY,USA
14167,Wyoming County,NY,USA
14039,Wyoming County,NY,USA
14054,Wyoming County,NY,USA
14009,Wyoming County,NY,USA
14569,Wyoming County,NY,USA
14530,Wyoming County,NY,USA
14525,Wyoming County,NY,USA
14735,Wyoming County,NY,USA
14591,Wyoming County,NY,USA
14145,Wyoming County,NY,USA
14082,Wyoming County,NY,USA
14066,Wyoming County,NY,USA
14037,Wyoming County,NY,USA
14011,Wyoming County,NY,USA
14024,Wyoming County,NY,USA
14549,Wyoming County,NY,USA
14481,Wyoming County,NY,USA
14004,Wyoming County,NY,USA
14040,Wyoming County,NY,USA
14083,Wyoming County,NY,USA
14550,Wyoming County,NY,USA
14130,Wyoming County,NY,USA
14030,Wyoming County,NY,USA
14842,Yates County,NY,USA
14527,Yates County,NY,USA
14561,Yates County,NY,USA
14478,Yates County,NY,USA
14456,Yates County,NY,USA
14415,Yates County,NY,USA
14544,Yates County,NY,USA
14418,Yates County,NY,USA
14512,Yates County,NY,USA
14878,Yates County,NY,USA
14837,Yates County,NY,USA
14441,Yates County,NY,USA
14507,Yates County,NY,USA
14857,Yates County,NY,USA
27253,Alamance County,NC,USA
27258,Alamance County,NC,USA
27201,Alamance County,NC,USA
27217,Alamance County,NC,USA
27359,Alamance County,NC,USA
27340,Alamance County,NC,USA
27244,Alamance County,NC,USA
27349,Alamance County,NC,USA
27202,Alamance County,NC,USA
27302,Alamance County,NC,USA
27298,Alamance County,NC,USA
27344,Alamance County,NC,USA
27216,Alamance County,NC,USA
27249,Alamance County,NC,USA
27215,Alamance County,NC,USA
28678,Alexander County,NC,USA
28689,Alexander County,NC,USA
28601,Alexander County,NC,USA
28681,Alexander County,NC,USA
28654,Alexander County,NC,USA
28630,Alexander County,NC,USA
28625,Alexander County,NC,USA
28636,Alexander County,NC,USA
28623,Alleghany County,NC,USA
28663,Alleghany County,NC,USA
28644,Alleghany County,NC,USA
28672,Alleghany County,NC,USA
27017,Alleghany County,NC,USA
28675,Alleghany County,NC,USA
28627,Alleghany County,NC,USA
28668,Alleghany County,NC,USA
28631,Alleghany County,NC,USA
28135,Anson County,NC,USA
28103,Anson County,NC,USA
28170,Anson County,NC,USA
28007,Anson County,NC,USA
28119,Anson County,NC,USA
28091,Anson County,NC,USA
28102,Anson County,NC,USA
28133,Anson County,NC,USA
28643,Ashe County,NC,USA
28672,Ashe County,NC,USA
28698,Ashe County,NC,USA
28615,Ashe County,NC,USA
28626,Ashe County,NC,USA
28640,Ashe County,NC,USA
28644,Ashe County,NC,USA
28629,Ashe County,NC,USA
28694,Ashe County,NC,USA
28684,Ashe County,NC,USA
28618,Ashe County,NC,USA
28631,Ashe County,NC,USA
28617,Ashe County,NC,USA
28693,Ashe County,NC,USA
28622,Avery County,NC,USA
28679,Avery County,NC,USA
28653,Avery County,NC,USA
28605,Avery County,NC,USA
28705,Avery County,NC,USA
28616,Avery County,NC,USA
28657,Avery County,NC,USA
28777,Avery County,NC,USA
28611,Avery County,NC,USA
28652,Avery County,NC,USA
28664,Avery County,NC,USA
28662,Avery County,NC,USA
28604,Avery County,NC,USA
28646,Avery County,NC,USA
27860,Beaufort County,NC,USA
27806,Beaufort County,NC,USA
27837,Beaufort County,NC,USA
27810,Beaufort County,NC,USA
27889,Beaufort County,NC,USA
27821,Beaufort County,NC,USA
27814,Beaufort County,NC,USA
27865,Beaufort County,NC,USA
28586,Beaufort County,NC,USA
27817,Beaufort County,NC,USA
27808,Beaufort County,NC,USA
27962,Beaufort County,NC,USA
27871,Beaufort County,NC,USA
27967,Bertie County,NC,USA
27983,Bertie County,NC,USA
27910,Bertie County,NC,USA
27957,Bertie County,NC,USA
27872,Bertie County,NC,USA
27805,Bertie County,NC,USA
27849,Bertie County,NC,USA
27847,Bertie County,NC,USA
27869,Bertie County,NC,USA
27924,Bertie County,NC,USA
28382,Bladen County,NC,USA
28384,Bladen County,NC,USA
28423,Bladen County,NC,USA
28444,Bladen County,NC,USA
28456,Bladen County,NC,USA
28447,Bladen County,NC,USA
28441,Bladen County,NC,USA
28399,Bladen County,NC,USA
28435,Bladen County,NC,USA
28320,Bladen County,NC,USA
28434,Bladen County,NC,USA
28332,Bladen County,NC,USA
28312,Bladen County,NC,USA
28433,Bladen County,NC,USA
28392,Bladen County,NC,USA
28438,Bladen County,NC,USA
28337,Bladen County,NC,USA
28448,Bladen County,NC,USA
28306,Bladen County,NC,USA
28420,Brunswick County,NC,USA
28467,Brunswick County,NC,USA
28459,Brunswick County,NC,USA
28436,Brunswick County,NC,USA
28401,Brunswick County,NC,USA
28479,Brunswick County,NC,USA
28452,Brunswick County,NC,USA
28422,Brunswick County,NC,USA
28468,Brunswick County,NC,USA
28451,Brunswick County,NC,USA
28462,Brunswick County,NC,USA
28456,Brunswick County,NC,USA
28461,Brunswick County,NC,USA
28470,Brunswick County,NC,USA
28465,Brunswick County,NC,USA
28469,Brunswick County,NC,USA
28753,Buncombe County,NC,USA
28804,Buncombe County,NC,USA
28709,Buncombe County,NC,USA
28791,Buncombe County,NC,USA
28730,Buncombe County,NC,USA
28715,Buncombe County,NC,USA
28803,Buncombe County,NC,USA
28778,Buncombe County,NC,USA
28810,Buncombe County,NC,USA
28757,Buncombe County,NC,USA
28716,Buncombe County,NC,USA
28732,Buncombe County,NC,USA
28787,Buncombe County,NC,USA
28805,Buncombe County,NC,USA
28776,Buncombe County,NC,USA
28816,Buncombe County,NC,USA
28655,Buncombe County,NC,USA
28711,Buncombe County,NC,USA
28801,Buncombe County,NC,USA
28806,Buncombe County,NC,USA
28814,Buncombe County,NC,USA
28762,Buncombe County,NC,USA
28701,Buncombe County,NC,USA
28721,Buncombe County,NC,USA
28748,Buncombe County,NC,USA
28815,Buncombe County,NC,USA
28714,Buncombe County,NC,USA
28759,Buncombe County,NC,USA
28728,Buncombe County,NC,USA
28704,Buncombe County,NC,USA
28813,Buncombe County,NC,USA
28802,Buncombe County,NC,USA
28770,Buncombe County,NC,USA
28792,Buncombe County,NC,USA
28090,Burke County,NC,USA
28647,Burke County,NC,USA
28628,Burke County,NC,USA
28671,Burke County,NC,USA
28637,Burke County,NC,USA
28690,Burke County,NC,USA
28601,Burke County,NC,USA
28619,Burke County,NC,USA
28666,Burke County,NC,USA
28602,Burke County,NC,USA
28612,Burke County,NC,USA
28680,Burke County,NC,USA
28645,Burke County,NC,USA
28641,Burke County,NC,USA
28655,Burke County,NC,USA
28657,Burke County,NC,USA
28761,Burke County,NC,USA
28168,Burke County,NC,USA
28107,Cabarrus County,NC,USA
28124,Cabarrus County,NC,USA
28075,Cabarrus County,NC,USA
28081,Cabarrus County,NC,USA
28213,Cabarrus County,NC,USA
28215,Cabarrus County,NC,USA
28262,Cabarrus County,NC,USA
28025,Cabarrus County,NC,USA
28027,Cabarrus County,NC,USA
28036,Cabarrus County,NC,USA
28138,Cabarrus County,NC,USA
28078,Cabarrus County,NC,USA
28269,Cabarrus County,NC,USA
28097,Cabarrus County,NC,USA
28083,Cabarrus County,NC,USA
28082,Cabarrus County,NC,USA
28071,Cabarrus County,NC,USA
28026,Cabarrus County,NC,USA
28681,Caldwell County,NC,USA
28667,Caldwell County,NC,USA
28605,Caldwell County,NC,USA
28611,Caldwell County,NC,USA
28606,Caldwell County,NC,USA
28633,Caldwell County,NC,USA
28655,Caldwell County,NC,USA
28630,Caldwell County,NC,USA
28638,Caldwell County,NC,USA
28645,Caldwell County,NC,USA
28601,Caldwell County,NC,USA
28624,Caldwell County,NC,USA
28661,Caldwell County,NC,USA
27909,Camden County,NC,USA
27974,Camden County,NC,USA
27921,Camden County,NC,USA
27973,Camden County,NC,USA
27976,Camden County,NC,USA
28553,Carteret County,NC,USA
28581,Carteret County,NC,USA
28582,Carteret County,NC,USA
28570,Carteret County,NC,USA
28531,Carteret County,NC,USA
28524,Carteret County,NC,USA
28516,Carteret County,NC,USA
28528,Carteret County,NC,USA
28512,Carteret County,NC,USA
28579,Carteret County,NC,USA
28511,Carteret County,NC,USA
28575,Carteret County,NC,USA
28577,Carteret County,NC,USA
28520,Carteret County,NC,USA
28532,Carteret County,NC,USA
28557,Carteret County,NC,USA
28594,Carteret County,NC,USA
28584,Carteret County,NC,USA
27291,Caswell County,NC,USA
27305,Caswell County,NC,USA
27343,Caswell County,NC,USA
27320,Caswell County,NC,USA
27315,Caswell County,NC,USA
27311,Caswell County,NC,USA
27244,Caswell County,NC,USA
27379,Caswell County,NC,USA
27326,Caswell County,NC,USA
27302,Caswell County,NC,USA
27217,Caswell County,NC,USA
27314,Caswell County,NC,USA
27249,Caswell County,NC,USA
27212,Caswell County,NC,USA
28601,Catawba County,NC,USA
28650,Catawba County,NC,USA
28612,Catawba County,NC,USA
28682,Catawba County,NC,USA
28603,Catawba County,NC,USA
28610,Catawba County,NC,USA
28602,Catawba County,NC,USA
28613,Catawba County,NC,USA
28658,Catawba County,NC,USA
28673,Catawba County,NC,USA
28092,Catawba County,NC,USA
28609,Catawba County,NC,USA
28037,Catawba County,NC,USA
28168,Catawba County,NC,USA
28090,Catawba County,NC,USA
27207,Chatham County,NC,USA
27208,Chatham County,NC,USA
27344,Chatham County,NC,USA
27562,Chatham County,NC,USA
27559,Chatham County,NC,USA
27298,Chatham County,NC,USA
27312,Chatham County,NC,USA
27523,Chatham County,NC,USA
27713,Chatham County,NC,USA
27325,Chatham County,NC,USA
27540,Chatham County,NC,USA
27213,Chatham County,NC,USA
27355,Chatham County,NC,USA
27517,Chatham County,NC,USA
27349,Chatham County,NC,USA
27256,Chatham County,NC,USA
27330,Chatham County,NC,USA
27516,Chatham County,NC,USA
27519,Chatham County,NC,USA
27502,Chatham County,NC,USA
27252,Chatham County,NC,USA
27332,Chatham County,NC,USA
28901,Cherokee County,NC,USA
28905,Cherokee County,NC,USA
28902,Cherokee County,NC,USA
28903,Cherokee County,NC,USA
28906,Cherokee County,NC,USA
27919,Chowan County,NC,USA
27944,Chowan County,NC,USA
27980,Chowan County,NC,USA
27932,Chowan County,NC,USA
27946,Chowan County,NC,USA
28902,Clay County,NC,USA
28904,Clay County,NC,USA
28909,Clay County,NC,USA
28734,Clay County,NC,USA
28040,Cleveland County,NC,USA
28114,Cleveland County,NC,USA
28021,Cleveland County,NC,USA
28152,Cleveland County,NC,USA
28089,Cleveland County,NC,USA
28169,Cleveland County,NC,USA
28038,Cleveland County,NC,USA
28073,Cleveland County,NC,USA
28150,Cleveland County,NC,USA
28017,Cleveland County,NC,USA
28020,Cleveland County,NC,USA
28090,Cleveland County,NC,USA
28612,Cleveland County,NC,USA
28086,Cleveland County,NC,USA
28151,Cleveland County,NC,USA
28136,Cleveland County,NC,USA
28042,Cleveland County,NC,USA
28424,Columbus County,NC,USA
28430,Columbus County,NC,USA
28450,Columbus County,NC,USA
28320,Columbus County,NC,USA
28436,Columbus County,NC,USA
28439,Columbus County,NC,USA
28432,Columbus County,NC,USA
28431,Columbus County,NC,USA
28463,Columbus County,NC,USA
28455,Columbus County,NC,USA
28433,Columbus County,NC,USA
28472,Columbus County,NC,USA
28442,Columbus County,NC,USA
28438,Columbus County,NC,USA
28456,Columbus County,NC,USA
28423,Columbus County,NC,USA
28523,Craven County,NC,USA
28526,Craven County,NC,USA
28560,Craven County,NC,USA
28533,Craven County,NC,USA
28532,Craven County,NC,USA
28562,Craven County,NC,USA
28573,Craven County,NC,USA
28530,Craven County,NC,USA
28501,Craven County,NC,USA
28563,Craven County,NC,USA
28586,Craven County,NC,USA
28527,Craven County,NC,USA
28564,Craven County,NC,USA
28561,Craven County,NC,USA
28519,Craven County,NC,USA
28312,Cumberland County,NC,USA
28348,Cumberland County,NC,USA
28344,Cumberland County,NC,USA
28391,Cumberland County,NC,USA
28399,Cumberland County,NC,USA
28371,Cumberland County,NC,USA
28304,Cumberland County,NC,USA
28390,Cumberland County,NC,USA
28356,Cumberland County,NC,USA
28395,Cumberland County,NC,USA
28303,Cumberland County,NC,USA
28305,Cumberland County,NC,USA
28384,Cumberland County,NC,USA
28307,Cumberland County,NC,USA
28382,Cumberland County,NC,USA
28308,Cumberland County,NC,USA
28334,Cumberland County,NC,USA
28331,Cumberland County,NC,USA
28302,Cumberland County,NC,USA
28318,Cumberland County,NC,USA
28306,Cumberland County,NC,USA
28314,Cumberland County,NC,USA
28311,Cumberland County,NC,USA
28310,Cumberland County,NC,USA
28301,Cumberland County,NC,USA
28309,Cumberland County,NC,USA
28342,Cumberland County,NC,USA
27947,Currituck County,NC,USA
27966,Currituck County,NC,USA
27929,Currituck County,NC,USA
27958,Currituck County,NC,USA
27917,Currituck County,NC,USA
27950,Currituck County,NC,USA
27973,Currituck County,NC,USA
27939,Currituck County,NC,USA
27964,Currituck County,NC,USA
27927,Currituck County,NC,USA
27916,Currituck County,NC,USA
27923,Currituck County,NC,USA
27956,Currituck County,NC,USA
27941,Currituck County,NC,USA
27965,Currituck County,NC,USA
27981,Dare County,NC,USA
27943,Dare County,NC,USA
27936,Dare County,NC,USA
27953,Dare County,NC,USA
27949,Dare County,NC,USA
27915,Dare County,NC,USA
27959,Dare County,NC,USA
27954,Dare County,NC,USA
27948,Dare County,NC,USA
27978,Dare County,NC,USA
27920,Dare County,NC,USA
27968,Dare County,NC,USA
27265,Davidson County,NC,USA
27107,Davidson County,NC,USA
27295,Davidson County,NC,USA
28127,Davidson County,NC,USA
27293,Davidson County,NC,USA
27292,Davidson County,NC,USA
27012,Davidson County,NC,USA
27127,Davidson County,NC,USA
27284,Davidson County,NC,USA
27299,Davidson County,NC,USA
27360,Davidson County,NC,USA
27294,Davidson County,NC,USA
27262,Davidson County,NC,USA
27351,Davidson County,NC,USA
27374,Davidson County,NC,USA
27239,Davidson County,NC,USA
27373,Davidson County,NC,USA
28625,Davie County,NC,USA
27006,Davie County,NC,USA
27055,Davie County,NC,USA
28634,Davie County,NC,USA
27028,Davie County,NC,USA
27014,Davie County,NC,USA
28466,Duplin County,NC,USA
28521,Duplin County,NC,USA
28518,Duplin County,NC,USA
28572,Duplin County,NC,USA
28464,Duplin County,NC,USA
28453,Duplin County,NC,USA
28398,Duplin County,NC,USA
28508,Duplin County,NC,USA
28574,Duplin County,NC,USA
28393,Duplin County,NC,USA
28458,Duplin County,NC,USA
28341,Duplin County,NC,USA
28365,Duplin County,NC,USA
28525,Duplin County,NC,USA
28578,Duplin County,NC,USA
28325,Duplin County,NC,USA
28478,Duplin County,NC,USA
28349,Duplin County,NC,USA
28444,Duplin County,NC,USA
27713,Durham County,NC,USA
27715,Durham County,NC,USA
27709,Durham County,NC,USA
27517,Durham County,NC,USA
27572,Durham County,NC,USA
27722,Durham County,NC,USA
27703,Durham County,NC,USA
27701,Durham County,NC,USA
27708,Durham County,NC,USA
27705,Durham County,NC,USA
27717,Durham County,NC,USA
27278,Durham County,NC,USA
27707,Durham County,NC,USA
27712,Durham County,NC,USA
27613,Durham County,NC,USA
27706,Durham County,NC,USA
27583,Durham County,NC,USA
27560,Durham County,NC,USA
27503,Durham County,NC,USA
27710,Durham County,NC,USA
27704,Durham County,NC,USA
27617,Durham County,NC,USA
27702,Durham County,NC,USA
27829,Edgecombe County,NC,USA
27804,Edgecombe County,NC,USA
27843,Edgecombe County,NC,USA
27809,Edgecombe County,NC,USA
27819,Edgecombe County,NC,USA
27891,Edgecombe County,NC,USA
27812,Edgecombe County,NC,USA
27801,Edgecombe County,NC,USA
27802,Edgecombe County,NC,USA
27886,Edgecombe County,NC,USA
27834,Edgecombe County,NC,USA
27803,Edgecombe County,NC,USA
27881,Edgecombe County,NC,USA
27852,Edgecombe County,NC,USA
27822,Edgecombe County,NC,USA
27815,Edgecombe County,NC,USA
27864,Edgecombe County,NC,USA
27040,Forsyth County,NC,USA
27107,Forsyth County,NC,USA
27021,Forsyth County,NC,USA
27116,Forsyth County,NC,USA
27114,Forsyth County,NC,USA
27010,Forsyth County,NC,USA
27012,Forsyth County,NC,USA
27103,Forsyth County,NC,USA
27109,Forsyth County,NC,USA
27284,Forsyth County,NC,USA
27050,Forsyth County,NC,USA
27120,Forsyth County,NC,USA
27285,Forsyth County,NC,USA
27052,Forsyth County,NC,USA
27104,Forsyth County,NC,USA
27101,Forsyth County,NC,USA
27051,Forsyth County,NC,USA
27105,Forsyth County,NC,USA
27127,Forsyth County,NC,USA
27106,Forsyth County,NC,USA
27357,Forsyth County,NC,USA
27094,Forsyth County,NC,USA
27150,Forsyth County,NC,USA
27108,Forsyth County,NC,USA
27099,Forsyth County,NC,USA
27102,Forsyth County,NC,USA
27045,Forsyth County,NC,USA
27152,Forsyth County,NC,USA
27115,Forsyth County,NC,USA
27113,Forsyth County,NC,USA
27023,Forsyth County,NC,USA
27009,Forsyth County,NC,USA
27117,Forsyth County,NC,USA
27265,Forsyth County,NC,USA
27110,Forsyth County,NC,USA
27111,Forsyth County,NC,USA
27235,Forsyth County,NC,USA
27155,Forsyth County,NC,USA
27130,Forsyth County,NC,USA
27019,Forsyth County,NC,USA
27199,Forsyth County,NC,USA
27157,Forsyth County,NC,USA
27816,Franklin County,NC,USA
27544,Franklin County,NC,USA
27587,Franklin County,NC,USA
27549,Franklin County,NC,USA
27596,Franklin County,NC,USA
27537,Franklin County,NC,USA
27525,Franklin County,NC,USA
27589,Franklin County,NC,USA
27882,Franklin County,NC,USA
27508,Franklin County,NC,USA
27597,Franklin County,NC,USA
27557,Franklin County,NC,USA
28054,Gaston County,NC,USA
28021,Gaston County,NC,USA
28098,Gaston County,NC,USA
28006,Gaston County,NC,USA
28016,Gaston County,NC,USA
28164,Gaston County,NC,USA
28033,Gaston County,NC,USA
28092,Gaston County,NC,USA
28032,Gaston County,NC,USA
28052,Gaston County,NC,USA
28080,Gaston County,NC,USA
28120,Gaston County,NC,USA
28086,Gaston County,NC,USA
28055,Gaston County,NC,USA
28077,Gaston County,NC,USA
28012,Gaston County,NC,USA
28034,Gaston County,NC,USA
28056,Gaston County,NC,USA
28053,Gaston County,NC,USA
28101,Gaston County,NC,USA
27979,Gates County,NC,USA
27935,Gates County,NC,USA
27946,Gates County,NC,USA
27926,Gates County,NC,USA
27938,Gates County,NC,USA
27937,Gates County,NC,USA
27969,Gates County,NC,USA
27919,Gates County,NC,USA
28733,Graham County,NC,USA
28702,Graham County,NC,USA
28771,Graham County,NC,USA
27565,Granville County,NC,USA
27587,Granville County,NC,USA
27544,Granville County,NC,USA
27522,Granville County,NC,USA
27574,Granville County,NC,USA
27581,Granville County,NC,USA
27525,Granville County,NC,USA
27509,Granville County,NC,USA
27507,Granville County,NC,USA
27596,Granville County,NC,USA
27582,Granville County,NC,USA
27572,Granville County,NC,USA
